2026-09-04 14:20:18,219 [INFO] goalcat: Run environment: host=Mac-Daniel.local, platform=macOS-26.6.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-09-04 14:20:18,220 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_label_list_rep2, steps=[6], taxonomy_mode=open, goal_model=None
2026-09-04 14:28:03,637 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4a3e6e4875b494e3, latency=4.77s)
2026-09-04 14:28:04,859 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9020fdcd51175d1d, latency=4.71s)
2026-09-04 14:28:06,746 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=038c10220740b1df, latency=4.34s)
2026-09-04 14:28:07,526 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=20bae2e4c8fca383, latency=5.12s)
2026-09-04 14:28:08,339 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e110722c10253943, latency=4.71s)
2026-09-04 14:28:08,515 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6287711a38708830, latency=4.88s)
2026-09-04 14:28:09,058 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=5a2169c1f5cee0b2, latency=4.20s)
2026-09-04 14:28:12,027 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=efb1467cf7990ab9, latency=5.28s)
2026-09-04 14:28:13,051 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=82aaaac9b99d6d89, latency=4.53s)
2026-09-04 14:28:13,056 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0a07554619be6019, latency=5.53s)
2026-09-04 14:28:13,463 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=bd81be0378a91784, latency=5.12s)
2026-09-04 14:28:13,656 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4aabde97eea776ba, latency=4.60s)
2026-09-04 14:28:16,942 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=39dc8c8b0bf9f431, latency=4.91s)
2026-09-04 14:28:17,760 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9dc5fc78ed919e8d, latency=4.71s)
2026-09-04 14:28:17,861 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4081d1d1f3b5b41f, latency=4.80s)
2026-09-04 14:28:18,274 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=50d8dde613d53d0f, latency=4.81s)
2026-09-04 14:28:18,685 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9cef38928c387192, latency=5.03s)
2026-09-04 14:28:21,985 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=137321d94b32a655, latency=5.04s)
2026-09-04 14:28:22,012 [INFO] goalcat: Assigned 9822/11973 narratives to a category, 2151 residual, 0 still pending
2026-09-04 14:28:22,017 [INFO] goalcat: Assignment grounding check: no problems found.
2026-09-04 14:35:17,630 [INFO] goalcat: Saved assignment outputs to: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_label_list_rep2/round1/06_assignment
2026-09-04 14:35:17,636 [INFO] goalcat: Step 6 complete.
2026-09-04 14:35:17,637 [INFO] goalcat: Peak RSS after Step 6: 3319.8 MiB
2026-09-04 14:35:18,006 [INFO] goalcat: ICPM 2027 condition run complete: run_id=icpm2027_e1_label_list_rep2
