variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0627,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>Admission NC>Admission NC>Admission IC>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>Leucocytes>Release A>Return ER,27,1,0.0009523809523809524,XBA,5085765.0,5085765.0,5085765.0,5085765.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0628,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Release A,11,1,0.0009523809523809524,ZBA,237650.0,237650.0,237650.0,237650.0,Release A,"{""CRP"": 1}",{}
V0629,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission NC>CRP>Leucocytes>LacticAcid>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>Release E,19,1,0.0009523809523809524,BCA,174141.0,174141.0,174141.0,174141.0,Release E,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0630,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>Admission IC>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Release A,19,1,0.0009523809523809524,ECA,404516.0,404516.0,404516.0,404516.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0631,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,15,1,0.0009523809523809524,FCA,3441077.0,3441077.0,3441077.0,3441077.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0632,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>Release A>Return ER,14,1,0.0009523809523809524,GCA,14259816.0,14259816.0,14259816.0,14259816.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0633,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Release D>Return ER,18,1,0.0009523809523809524,JCA,6837362.0,6837362.0,6837362.0,6837362.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0634,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>CRP>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,11,1,0.0009523809523809524,KCA,331490.0,331490.0,331490.0,331490.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0635,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809524,NCA,27371845.0,27371845.0,27371845.0,27371845.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0636,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>LacticAcid,10,1,0.0009523809523809524,PCA,48008.0,48008.0,48008.0,48008.0,LacticAcid,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0637,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A,15,1,0.0009523809523809524,QCA,328273.0,328273.0,328273.0,328273.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0638,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>Admission NC>Leucocytes>CRP>Release A>Return ER,15,1,0.0009523809523809524,RCA,22083663.0,22083663.0,22083663.0,22083663.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0639,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission IC>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>Admission NC>Release A>Return ER,17,1,0.0009523809523809524,SCA,2296219.0,2296219.0,2296219.0,2296219.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0640,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,21,1,0.0009523809523809524,TCA,2849616.0,2849616.0,2849616.0,2849616.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0641,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,15,1,0.0009523809523809524,VCA,16216007.0,16216007.0,16216007.0,16216007.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0642,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission IC>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>CRP>CRP>Leucocytes>Release A,20,1,0.0009523809523809524,WCA,363466.0,363466.0,363466.0,363466.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0643,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Admission IC>LacticAcid>CRP>Leucocytes>LacticAcid>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,35,1,0.0009523809523809524,XCA,1848796.0,1848796.0,1848796.0,1848796.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0644,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP,11,1,0.0009523809523809524,YCA,44666.0,44666.0,44666.0,44666.0,CRP,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0645,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>LacticAcid,9,1,0.0009523809523809524,ZCA,21658.0,21658.0,21658.0,21658.0,LacticAcid,"{""LacticAcid"": 1}",{}
V0646,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER>CRP>Leucocytes>LacticAcid,24,1,0.0009523809523809524,ADA,1345424.0,1345424.0,1345424.0,1345424.0,LacticAcid,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0647,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>Release A,12,1,0.0009523809523809524,BDA,439203.0,439203.0,439203.0,439203.0,Release A,"{""Admission NC"": 1, ""Leucocytes"": 1}",{}
V0648,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Release A,17,1,0.0009523809523809524,DDA,920572.0,920572.0,920572.0,920572.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0649,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>IV Liquid>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,18,1,0.0009523809523809524,FDA,1348028.0,1348028.0,1348028.0,1348028.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0650,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Admission NC>Release A>Return ER,9,1,0.0009523809523809524,GDA,17922434.0,17922434.0,17922434.0,17922434.0,Return ER,"{""Admission NC"": 1}",{}
V0651,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>CRP>Release A>Return ER,12,1,0.0009523809523809524,HDA,31531116.0,31531116.0,31531116.0,31531116.0,Return ER,"{""CRP"": 1}",{}
V0652,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>Release A>Return ER,13,1,0.0009523809523809524,IDA,3392567.0,3392567.0,3392567.0,3392567.0,Return ER,"{""Admission NC"": 1, ""Leucocytes"": 1}",{}
V0653,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>LacticAcid>Leucocytes>IV Liquid>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Release A,15,1,0.0009523809523809524,LDA,408916.0,408916.0,408916.0,408916.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0654,IV Liquid>ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission IC>LacticAcid>CRP>Leucocytes,12,1,0.0009523809523809524,MDA,39569.0,39569.0,39569.0,39569.0,Leucocytes,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0655,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>LacticAcid>CRP>Leucocytes>Admission NC>Admission NC>Release A,15,1,0.0009523809523809524,NDA,284032.0,284032.0,284032.0,284032.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0656,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release D,23,1,0.0009523809523809524,ODA,864082.0,864082.0,864082.0,864082.0,Release D,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0657,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>Release A,16,1,0.0009523809523809524,PDA,525979.0,525979.0,525979.0,525979.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0658,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Leucocytes>Release A>Return ER,9,1,0.0009523809523809524,QDA,10098646.0,10098646.0,10098646.0,10098646.0,Return ER,"{""Leucocytes"": 1}",{}
V0659,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>Release A,10,1,0.0009523809523809524,TDA,238454.0,238454.0,238454.0,238454.0,Release A,{},{}
V0660,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,30,1,0.0009523809523809524,UDA,1049820.0,1049820.0,1049820.0,1049820.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0661,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,31,1,0.0009523809523809524,WDA,1056795.0,1056795.0,1056795.0,1056795.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0662,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>Admission NC>CRP>Release A>Return ER,18,1,0.0009523809523809524,ZDA,6451747.0,6451747.0,6451747.0,6451747.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0663,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC,9,1,0.0009523809523809524,AEA,15221.0,15221.0,15221.0,15221.0,Admission NC,{},{}
V0664,CRP>Leucocytes>LacticAcid>ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>IV Liquid,8,1,0.0009523809523809524,BEA,3130.0,3130.0,3130.0,3130.0,IV Liquid,{},{}
V0665,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>CRP>Release A,14,1,0.0009523809523809524,CEA,689600.0,689600.0,689600.0,689600.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0666,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Release A,14,1,0.0009523809523809524,DEA,199414.0,199414.0,199414.0,199414.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0667,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809524,EEA,12275474.0,12275474.0,12275474.0,12275474.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0668,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809524,FEA,136432.0,136432.0,136432.0,136432.0,Release A,{},{}
V0669,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>IV Liquid>Leucocytes>CRP>CRP>Leucocytes>Release A,14,1,0.0009523809523809524,GEA,327135.0,327135.0,327135.0,327135.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0670,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER>CRP>Leucocytes,19,1,0.0009523809523809524,HEA,495194.0,495194.0,495194.0,495194.0,Leucocytes,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0671,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A>Return ER,13,1,0.0009523809523809524,IEA,4603282.0,4603282.0,4603282.0,4603282.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0672,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>CRP>Admission IC>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Release B,30,1,0.0009523809523809524,LEA,560857.0,560857.0,560857.0,560857.0,Release B,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0673,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Release A,21,1,0.0009523809523809524,MEA,690949.0,690949.0,690949.0,690949.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0674,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission IC>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,51,1,0.0009523809523809524,NEA,3377932.0,3377932.0,3377932.0,3377932.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0675,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release D>Return ER,20,1,0.0009523809523809524,OEA,16065386.0,16065386.0,16065386.0,16065386.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0676,ER Registration>Leucocytes>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics,7,1,0.0009523809523809524,QEA,4609.0,4609.0,4609.0,4609.0,IV Antibiotics,{},{}
V0677,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Release A>Return ER,10,1,0.0009523809523809524,SEA,4255679.0,4255679.0,4255679.0,4255679.0,Return ER,{},{}
V0678,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>Admission NC>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,13,1,0.0009523809523809524,TEA,349229.0,349229.0,349229.0,349229.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0679,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>IV Liquid>IV Antibiotics,7,1,0.0009523809523809524,WEA,10787.0,10787.0,10787.0,10787.0,IV Antibiotics,{},{}
V0680,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission IC>LacticAcid>CRP>Leucocytes>CRP>Leucocytes>LacticAcid>Admission NC>Release A>Return ER,18,1,0.0009523809523809524,ZEA,2388660.0,2388660.0,2388660.0,2388660.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0681,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Antibiotics>Admission NC>CRP>CRP>CRP>CRP>Release A>Return ER,13,1,0.0009523809523809524,AFA,7606617.0,7606617.0,7606617.0,7606617.0,Return ER,"{""CRP"": 1}",{}
V0682,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Leucocytes>LacticAcid>Admission NC>Leucocytes>CRP>Admission IC>LacticAcid>Leucocytes>CRP>Release B,21,1,0.0009523809523809524,BFA,369480.0,369480.0,369480.0,369480.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0683,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,18,1,0.0009523809523809524,CFA,1257852.0,1257852.0,1257852.0,1257852.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0684,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Admission NC>Leucocytes>CRP>Release A,10,1,0.0009523809523809524,DFA,603093.0,603093.0,603093.0,603093.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0685,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics,8,1,0.0009523809523809524,HFA,17707.0,17707.0,17707.0,17707.0,IV Antibiotics,{},{}
V0686,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Release A>Return ER,8,1,0.0009523809523809524,JFA,17625035.0,17625035.0,17625035.0,17625035.0,Return ER,{},{}
V0687,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Release A>Return ER,15,1,0.0009523809523809524,KFA,2330789.0,2330789.0,2330789.0,2330789.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0688,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809524,MFA,3601319.0,3601319.0,3601319.0,3601319.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0689,ER Registration>LacticAcid>Leucocytes>CRP>ER Triage>ER Sepsis Triage>IV Antibiotics,7,1,0.0009523809523809524,OFA,18396.0,18396.0,18396.0,18396.0,IV Antibiotics,{},{}
V0690,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission IC>LacticAcid>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release A,20,1,0.0009523809523809524,PFA,507964.0,507964.0,507964.0,507964.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0691,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>Admission NC>Release B,8,1,0.0009523809523809524,QFA,47913.0,47913.0,47913.0,47913.0,Release B,{},{}
V0692,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>Release B,10,1,0.0009523809523809524,RFA,98680.0,98680.0,98680.0,98680.0,Release B,{},{}
V0693,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>ER Triage>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809524,SFA,5845635.0,5845635.0,5845635.0,5845635.0,Return ER,"{""CRP"": 1, ""ER Triage"": 1, ""Leucocytes"": 1}",{}
V0694,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage,6,1,0.0009523809523809524,TFA,354.0,354.0,354.0,354.0,ER Sepsis Triage,{},{}
V0695,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A,16,1,0.0009523809523809524,VFA,946215.0,946215.0,946215.0,946215.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0696,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Admission IC>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Admission NC>Release A>Return ER,19,1,0.0009523809523809524,XFA,18018639.0,18018639.0,18018639.0,18018639.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0697,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809524,YFA,240193.0,240193.0,240193.0,240193.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0698,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A,15,1,0.0009523809523809524,AGA,246221.0,246221.0,246221.0,246221.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0699,ER Registration>CRP>LacticAcid>Leucocytes>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809524,BGA,305998.0,305998.0,305998.0,305998.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0700,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Release B,10,1,0.0009523809523809524,CGA,218144.0,218144.0,218144.0,218144.0,Release B,"{""Admission NC"": 1}",{}
V0701,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Admission NC>Release C,18,1,0.0009523809523809524,DGA,1088282.0,1088282.0,1088282.0,1088282.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0702,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809524,EGA,594366.0,594366.0,594366.0,594366.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0703,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>IV Liquid,11,1,0.0009523809523809524,FGA,86951.0,86951.0,86951.0,86951.0,IV Liquid,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0704,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>CRP>Release A,16,1,0.0009523809523809524,HGA,960377.0,960377.0,960377.0,960377.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
