2026-09-04 13:58:43,460 [INFO] goalcat: Run environment: host=Mac-Daniel.local, platform=macOS-26.6.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-09-04 13:58:43,461 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_label_list_rep1, steps=[6], taxonomy_mode=open, goal_model=None
2026-09-04 14:06:34,232 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=038c10220740b1df, latency=4.65s)
2026-09-04 14:06:36,749 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=20bae2e4c8fca383, latency=4.73s)
2026-09-04 14:06:37,298 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e110722c10253943, latency=4.85s)
2026-09-04 14:06:37,671 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6287711a38708830, latency=4.87s)
2026-09-04 14:06:38,262 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=5a2169c1f5cee0b2, latency=4.82s)
2026-09-04 14:06:39,317 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=efb1467cf7990ab9, latency=5.08s)
2026-09-04 14:06:41,461 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0a07554619be6019, latency=4.71s)
2026-09-04 14:06:42,284 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=82aaaac9b99d6d89, latency=4.61s)
2026-09-04 14:06:42,611 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=bd81be0378a91784, latency=5.31s)
2026-09-04 14:06:42,999 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4aabde97eea776ba, latency=4.74s)
2026-09-04 14:06:43,920 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=39dc8c8b0bf9f431, latency=4.60s)
2026-09-04 14:06:46,479 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9dc5fc78ed919e8d, latency=5.02s)
2026-09-04 14:06:47,642 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=50d8dde613d53d0f, latency=5.03s)
2026-09-04 14:06:47,825 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4081d1d1f3b5b41f, latency=5.54s)
2026-09-04 14:06:47,997 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9cef38928c387192, latency=5.00s)
2026-09-04 14:06:48,653 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=137321d94b32a655, latency=4.73s)
2026-09-04 14:06:48,706 [INFO] goalcat: Assigned 9841/11972 narratives to a category, 2131 residual, 1 still pending
2026-09-04 14:06:48,706 [WARNING] goalcat: 1 narratives still pending after this attempt (API errors): ['V8891'] — re-run against run_id=icpm2027_e1_label_list_rep1 to retry just these.
2026-09-04 14:06:48,709 [INFO] goalcat: Assignment grounding check: no problems found.
2026-09-04 14:12:41,252 [INFO] goalcat: Saved assignment outputs to: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_label_list_rep1/round1/06_assignment
2026-09-04 14:12:41,261 [INFO] goalcat: Peak RSS after Step 6: 3819.1 MiB
2026-09-04 14:13:00,586 [INFO] goalcat: Run environment: host=Mac-Daniel.local, platform=macOS-26.6.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-09-04 14:13:00,587 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_label_list_rep1, steps=[6], taxonomy_mode=open, goal_model=None
2026-09-04 14:13:00,588 [INFO] goalcat: Step 6 (narrative assignment) started for log: /Users/danielcalegari/vsc-workspace/GoalCat/data/logs/bpic2019.xes.gz
2026-09-04 14:13:00,588 [INFO] goalcat: Loading profiles/narratives from existing run directory: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_label_list_rep1
2026-09-04 14:13:01,014 [INFO] goalcat: Loading taxonomy from: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_label_list_rep1/round1/05_taxonomy/taxonomy.json
2026-09-04 14:13:01,074 [INFO] goalcat: Resuming run directory: 11972/11973 narratives already assigned, 1 pending
2026-09-04 14:13:01,074 [INFO] goalcat: Assigning 1 narratives against 4 categories (model=gemini/gemini-3.5-flash-lite, batch_size=25, concurrency=5)
2026-09-04 14:13:04,862 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=7552fb4efb976aff, latency=2.49s)
2026-09-04 14:13:04,865 [INFO] goalcat: Assigned 9842/11973 narratives to a category, 2131 residual, 0 still pending
2026-09-04 14:13:04,884 [INFO] goalcat: Assignment grounding check: no problems found.
2026-09-04 14:20:13,933 [INFO] goalcat: Saved assignment outputs to: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_label_list_rep1/round1/06_assignment
2026-09-04 14:20:13,937 [INFO] goalcat: Step 6 complete.
2026-09-04 14:20:13,938 [INFO] goalcat: Peak RSS after Step 6: 3535.9 MiB
2026-09-04 14:20:14,326 [INFO] goalcat: ICPM 2027 condition run complete: run_id=icpm2027_e1_label_list_rep1
