2026-09-04 14:35:21,853 [INFO] goalcat: Run environment: host=Mac-Daniel.local, platform=macOS-26.6.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-09-04 14:35:21,854 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_label_list_strict_rep1, steps=[6], taxonomy_mode=intent_guided, goal_model=None
2026-09-04 14:43:10,025 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=186baf5a9f41269f, latency=4.61s)
2026-09-04 14:43:10,029 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b1de6445052e1866, latency=5.49s)
2026-09-04 14:43:10,039 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0594154f815199d5, latency=5.03s)
2026-09-04 14:43:11,034 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e4bcfa7b7511fbb3, latency=4.49s)
2026-09-04 14:43:14,123 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0d901351acfc224c, latency=5.53s)
2026-09-04 14:43:14,605 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=cddd1dd7e89e2faf, latency=4.56s)
2026-09-04 14:43:15,142 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=1c2bc18cab837d87, latency=5.12s)
2026-09-04 14:43:15,385 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b544fd50b52dcd85, latency=5.35s)
2026-09-04 14:43:15,860 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e47354dc29932ede, latency=4.83s)
2026-09-04 14:43:19,443 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3bcf43069d0497e3, latency=4.84s)
2026-09-04 14:43:19,682 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=155e8204d38fa184, latency=5.56s)
2026-09-04 14:43:20,472 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4ebb3bce2f73a81e, latency=5.33s)
2026-09-04 14:43:20,655 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4c9f151f55bbd52e, latency=5.27s)
2026-09-04 14:43:20,724 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=408e4fa5b924e761, latency=4.86s)
2026-09-04 14:43:24,362 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=c96674d0b92b1a33, latency=4.92s)
2026-09-04 14:43:24,386 [INFO] goalcat: Assigned 9767/11973 narratives to a category, 2206 residual, 0 still pending
2026-09-04 14:43:24,389 [INFO] goalcat: Assignment grounding check: no problems found.
2026-09-04 14:50:01,025 [INFO] goalcat: Saved assignment outputs to: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_label_list_strict_rep1/round1/06_assignment
2026-09-04 14:50:01,031 [INFO] goalcat: Step 6 complete.
2026-09-04 14:50:01,033 [INFO] goalcat: Peak RSS after Step 6: 3427.8 MiB
2026-09-04 14:50:01,379 [INFO] goalcat: ICPM 2027 condition run complete: run_id=icpm2027_e1_label_list_strict_rep1
