2026-09-04 14:50:05,195 [INFO] goalcat: Run environment: host=Mac-Daniel.local, platform=macOS-26.6.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-09-04 14:50:05,195 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_label_list_strict_rep2, steps=[6], taxonomy_mode=intent_guided, goal_model=None
2026-09-04 14:57:59,388 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b1de6445052e1866, latency=4.29s)
2026-09-04 14:58:00,312 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0594154f815199d5, latency=4.81s)
2026-09-04 14:58:01,742 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=186baf5a9f41269f, latency=4.30s)
2026-09-04 14:58:02,568 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e4bcfa7b7511fbb3, latency=4.97s)
2026-09-04 14:58:02,971 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0d901351acfc224c, latency=5.12s)
2026-09-04 14:58:04,199 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=1c2bc18cab837d87, latency=4.81s)
2026-09-04 14:58:05,533 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b544fd50b52dcd85, latency=5.22s)
2026-09-04 14:58:06,557 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=cddd1dd7e89e2faf, latency=4.81s)
2026-09-04 14:58:07,579 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=155e8204d38fa184, latency=4.61s)
2026-09-04 14:58:07,991 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e47354dc29932ede, latency=5.42s)
2026-09-04 14:58:08,948 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3bcf43069d0497e3, latency=4.75s)
2026-09-04 14:58:10,654 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4ebb3bce2f73a81e, latency=5.12s)
2026-09-04 14:58:11,471 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4c9f151f55bbd52e, latency=4.91s)
2026-09-04 14:58:12,482 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=408e4fa5b924e761, latency=4.90s)
2026-09-04 14:58:12,905 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=c96674d0b92b1a33, latency=4.91s)
2026-09-04 14:58:12,937 [INFO] goalcat: Assigned 9867/11973 narratives to a category, 2106 residual, 0 still pending
2026-09-04 14:58:12,941 [INFO] goalcat: Assignment grounding check: no problems found.
2026-09-04 15:06:03,505 [INFO] goalcat: Saved assignment outputs to: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_label_list_strict_rep2/round1/06_assignment
2026-09-04 15:06:03,509 [INFO] goalcat: Step 6 complete.
2026-09-04 15:06:03,509 [INFO] goalcat: Peak RSS after Step 6: 3985.2 MiB
2026-09-04 15:06:03,851 [INFO] goalcat: ICPM 2027 condition run complete: run_id=icpm2027_e1_label_list_strict_rep2
