variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0698,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A,15,1,0.0009523809523809,AGA,246221.0,246221.0,246221.0,246221.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0699,ER Registration>CRP>LacticAcid>Leucocytes>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809,BGA,305998.0,305998.0,305998.0,305998.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0700,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Release B,10,1,0.0009523809523809,CGA,218144.0,218144.0,218144.0,218144.0,Release B,"{""Admission NC"": 1}",{}
V0701,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Admission NC>Release C,18,1,0.0009523809523809,DGA,1088282.0,1088282.0,1088282.0,1088282.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0702,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809,EGA,594366.0,594366.0,594366.0,594366.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0703,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>IV Liquid,11,1,0.0009523809523809,FGA,86951.0,86951.0,86951.0,86951.0,IV Liquid,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0704,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>CRP>Release A,16,1,0.0009523809523809,HGA,960377.0,960377.0,960377.0,960377.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0705,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,16,1,0.0009523809523809,IGA,1760511.0,1760511.0,1760511.0,1760511.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0706,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>Admission NC>Release A,8,1,0.0009523809523809,JGA,99366.0,99366.0,99366.0,99366.0,Release A,{},{}
V0707,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC,6,1,0.0009523809523809,KGA,11642.0,11642.0,11642.0,11642.0,Admission NC,{},{}
V0708,ER Triage>ER Registration>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>Admission NC>IV Liquid>IV Antibiotics,9,1,0.0009523809523809,LGA,18688.0,18688.0,18688.0,18688.0,IV Antibiotics,{},{}
V0709,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Release B,12,1,0.0009523809523809,MGA,381340.0,381340.0,381340.0,381340.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0710,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>Admission NC>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>Admission IC>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release C,185,1,0.0009523809523809,NGA,9880969.0,9880969.0,9880969.0,9880969.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0711,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809,OGA,504738.0,504738.0,504738.0,504738.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0712,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>Admission NC>Admission IC>Leucocytes>CRP>LacticAcid>LacticAcid>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Release A>Return ER,23,1,0.0009523809523809,PGA,2069686.0,2069686.0,2069686.0,2069686.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0713,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics,7,1,0.0009523809523809,QGA,21246.0,21246.0,21246.0,21246.0,IV Antibiotics,{},{}
V0714,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,14,1,0.0009523809523809,RGA,397463.0,397463.0,397463.0,397463.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0715,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission IC>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>Release B,16,1,0.0009523809523809,SGA,78727.0,78727.0,78727.0,78727.0,Release B,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0716,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,15,1,0.0009523809523809,TGA,981641.0,981641.0,981641.0,981641.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0717,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>CRP>Release A,15,1,0.0009523809523809,UGA,542504.0,542504.0,542504.0,542504.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0718,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Admission IC>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>CRP>Leucocytes>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release D>Return ER,36,1,0.0009523809523809,WGA,9356476.0,9356476.0,9356476.0,9356476.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0719,ER Registration>CRP>Leucocytes>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,15,1,0.0009523809523809,XGA,3919370.0,3919370.0,3919370.0,3919370.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0720,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Release A>Return ER,14,1,0.0009523809523809,YGA,1854342.0,1854342.0,1854342.0,1854342.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0721,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,29,1,0.0009523809523809,ZGA,4548658.0,4548658.0,4548658.0,4548658.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0722,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809,AHA,226061.0,226061.0,226061.0,226061.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0723,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>CRP>Leucocytes>Admission NC>Admission NC>CRP>Leucocytes>Release A,15,1,0.0009523809523809,BHA,462018.0,462018.0,462018.0,462018.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0724,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809,CHA,742903.0,742903.0,742903.0,742903.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0725,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>Admission NC>CRP>Release D,8,1,0.0009523809523809,DHA,413268.0,413268.0,413268.0,413268.0,Release D,"{""CRP"": 1}",{}
V0726,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission IC>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A,30,1,0.0009523809523809,EHA,934322.0,934322.0,934322.0,934322.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0727,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Release A>Return ER,13,1,0.0009523809523809,FHA,20148650.0,20148650.0,20148650.0,20148650.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0728,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Release A,14,1,0.0009523809523809,GHA,412657.0,412657.0,412657.0,412657.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0729,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission IC>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Release A,16,1,0.0009523809523809,HHA,412424.0,412424.0,412424.0,412424.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0730,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809,IHA,335974.0,335974.0,335974.0,335974.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0731,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>Admission NC>Leucocytes>Release A,7,1,0.0009523809523809,JHA,264003.0,264003.0,264003.0,264003.0,Release A,"{""Leucocytes"": 1}",{}
V0732,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Release A,10,1,0.0009523809523809,KHA,771173.0,771173.0,771173.0,771173.0,Release A,{},{}
V0733,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>Admission NC>Release A,13,1,0.0009523809523809,LHA,346895.0,346895.0,346895.0,346895.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0734,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>CRP>Release A>Return ER,13,1,0.0009523809523809,MHA,18011169.0,18011169.0,18011169.0,18011169.0,Return ER,"{""CRP"": 1}",{}
V0735,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Release A,11,1,0.0009523809523809,NHA,339469.0,339469.0,339469.0,339469.0,Release A,"{""Admission NC"": 1}",{}
V0736,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Release A,13,1,0.0009523809523809,OHA,512599.0,512599.0,512599.0,512599.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0737,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A,14,1,0.0009523809523809,QHA,352967.0,352967.0,352967.0,352967.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0738,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A,9,1,0.0009523809523809,RHA,153919.0,153919.0,153919.0,153919.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0739,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission IC>Leucocytes>LacticAcid>CRP>Admission NC>CRP>Leucocytes>Leucocytes>Release A,17,1,0.0009523809523809,SHA,408526.0,408526.0,408526.0,408526.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0740,ER Registration>CRP>Leucocytes>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,12,1,0.0009523809523809,THA,414322.0,414322.0,414322.0,414322.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0741,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>IV Liquid>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809,WHA,325675.0,325675.0,325675.0,325675.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0742,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission IC>Leucocytes>CRP>LacticAcid,12,1,0.0009523809523809,XHA,30899.0,30899.0,30899.0,30899.0,LacticAcid,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0743,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A,16,1,0.0009523809523809,YHA,520769.0,520769.0,520769.0,520769.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0744,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission IC>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>Release A>Return ER,26,1,0.0009523809523809,ZHA,4398270.0,4398270.0,4398270.0,4398270.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0745,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Admission NC>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Release A>Return ER,17,1,0.0009523809523809,AIA,1290495.0,1290495.0,1290495.0,1290495.0,Return ER,"{""Admission NC"": 1, ""Leucocytes"": 1}",{}
V0746,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>Leucocytes>Release A>Return ER,36,1,0.0009523809523809,BIA,8658321.0,8658321.0,8658321.0,8658321.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0747,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>Admission NC>LacticAcid>Leucocytes>CRP>Admission NC>Admission NC>Release C,13,1,0.0009523809523809,FIA,1797323.0,1797323.0,1797323.0,1797323.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0748,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,HIA,4498457.0,4498457.0,4498457.0,4498457.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0749,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Release A,13,1,0.0009523809523809,IIA,333548.0,333548.0,333548.0,333548.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0750,CRP>Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Liquid>IV Antibiotics,9,1,0.0009523809523809,JIA,25290.0,25290.0,25290.0,25290.0,IV Antibiotics,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0751,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Release A,13,1,0.0009523809523809,KIA,371288.0,371288.0,371288.0,371288.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0752,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission IC>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,31,1,0.0009523809523809,LIA,4158548.0,4158548.0,4158548.0,4158548.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0753,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>IV Liquid>Admission NC>CRP>Leucocytes>Release A>Return ER,13,1,0.0009523809523809,MIA,4472708.0,4472708.0,4472708.0,4472708.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0754,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809,NIA,1285447.0,1285447.0,1285447.0,1285447.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0755,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,15,1,0.0009523809523809,OIA,330201.0,330201.0,330201.0,330201.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0756,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Admission IC>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>Release A>Return ER,45,1,0.0009523809523809,PIA,12496916.0,12496916.0,12496916.0,12496916.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0757,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>IV Liquid>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,QIA,1470308.0,1470308.0,1470308.0,1470308.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0758,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A,13,1,0.0009523809523809,RIA,155012.0,155012.0,155012.0,155012.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0759,ER Registration>Leucocytes>CRP>LacticAcid>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics,8,1,0.0009523809523809,SIA,2309.0,2309.0,2309.0,2309.0,IV Antibiotics,{},{}
V0760,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>Release A,15,1,0.0009523809523809,TIA,769383.0,769383.0,769383.0,769383.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0761,ER Registration>CRP>Leucocytes>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Release A,13,1,0.0009523809523809,UIA,313370.0,313370.0,313370.0,313370.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0762,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>IV Liquid>Admission IC>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A,36,1,0.0009523809523809,VIA,2291028.0,2291028.0,2291028.0,2291028.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0763,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>LacticAcid>CRP>Leucocytes>Admission IC>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release A>Return ER,52,1,0.0009523809523809,YIA,2687860.0,2687860.0,2687860.0,2687860.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0764,ER Registration>CRP>Leucocytes>ER Triage>ER Sepsis Triage,5,1,0.0009523809523809,AJA,41947.0,41947.0,41947.0,41947.0,ER Sepsis Triage,{},{}
V0765,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>IV Liquid>Leucocytes>CRP>CRP>Leucocytes>Admission NC>Admission NC>Release A>Return ER,17,1,0.0009523809523809,BJA,20090409.0,20090409.0,20090409.0,20090409.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0766,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>CRP>Release A,8,1,0.0009523809523809,CJA,300897.0,300897.0,300897.0,300897.0,Release A,"{""CRP"": 1}",{}
V0767,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>Admission NC>Release A>Return ER,9,1,0.0009523809523809,DJA,4712456.0,4712456.0,4712456.0,4712456.0,Return ER,{},{}
V0768,ER Registration>CRP>Leucocytes>LacticAcid>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>Release A,9,1,0.0009523809523809,EJA,422085.0,422085.0,422085.0,422085.0,Release A,{},{}
V0769,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A,16,1,0.0009523809523809,FJA,913359.0,913359.0,913359.0,913359.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
